g24,"229,41,45,143,184",32.099
g24,"294,329,333,46,173",35.743
g24,"167,199,116,21,157",31.14
g24,"0,10,13,15,3",99.18
g21,"95",5.35
g21,"162",5.636
g21,"405",3.947
g21,"433",3.834
g21,"296",4.829
g21,"457",3.929
g21,"155",5.186
g21,"125",3.778
g21,"171",5.679
g21,"51",27.126
g21,"278",4.346
g21,"313",3.603
g21,"296",4.782
g21,"413",3.905
g21,"305",4.544
g21,"47",5.603
g21,"125",3.477
g21,"112",10.12
g21,"10",28.03
g21,"413",4.811
g21,"124",7.387
g21,"205",4.415
g21,"37",12.891
g21,"137",6.84
g21,"282",6.436
g21,"444",4.165
g21,"36",5.46
g21,"373",4.105
g21,"38",6.952
g21,"11",20.64
g21,"6",42.677
g21,"5,325",36.55
g21,"384,148",9.997
g21,"405,183",10.489
g21,"240,252",7.755
g21,"441,439",8.162
g21,"51,78",31.464
g21,"256,398",8.591
g21,"167,407",12.886
g21,"260,39",22.757
g21,"88,340",11.371
g21,"91,397",11.103
g21,"72,76",12.602
g21,"443,420",7.379
g21,"163,156",12.517
g21,"363,54",13.587
g21,"427,263",8.836
g21,"308,150",10.785
g21,"64,457",9.824
g21,"72,105",17.541
g21,"369,279",8.43
g21,"16,399",21.97
g21,"161,420",14.227
g21,"411,319",7.772
g21,"344,283",8.411
g21,"382,430",8.043
g21,"353,105",15.028
g21,"153,91",14.539
g21,"275,221",10.66
g21,"80,24",20.78
g21,"441,365",9.859
g21,"6,5",66.57
g21,"129,341,126",16.203
g21,"32,349,398",17.809
g21,"220,228,413",12.214
g21,"128,281,277",17.026
g21,"224,275,435",16.754
g21,"232,202,5",41.253
g21,"428,173,87",15.397
g21,"248,132,12",32.127
g21,"330,213,406",12.462
g21,"9,292,31",44.45
g21,"296,354,181",14.159
g21,"64,70,303",16.209
g21,"424,132,70",19.243
g21,"288,203,141",15.056
g21,"88,313,205",16.159
g21,"248,45,119",21.543
g21,"90,3,270",29.201
g21,"256,457,162",13.978
g21,"224,332,351",14.012
g21,"115,374,327",18.04
g21,"160,122,253",16.247
g21,"115,245,351",19.96
g21,"172,211,364",14.529
g21,"312,372,286",14.204
g21,"330,140,334",13.072
g21,"112,24,36",27.737
g21,"330,261,390",11.73
g21,"81,449,188",18.779
g21,"392,261,405",11.083
g21,"104,452,159",13.923
g21,"6,5,8",85.54
g21,"152,153,354,434",20.58
g21,"282,84,190,359",22.141
g21,"304,377,237,359",17.11
g21,"310,43,438,63",23.649
g21,"193,90,292,263",23.993
g21,"128,218,111,79",27.892
g21,"368,291,387,400",15.401
g21,"201,26,348,253",26.623
g21,"178,196,326,367",20.54
g21,"432,84,278,263",20.757
g21,"268,20,373,46",28.787
g21,"321,130,51,413",39.777
g21,"136,377,42,71",33.022
g21,"337,315,397,431",16.176
g21,"41,227,358,351",18.984
g21,"123,410,435,195",16.517
g21,"203,84,221,166",24.252
g21,"224,249,64,318",21.347
g21,"307,220,108,61",24.18
g21,"273,338,209,60",20.634
g21,"193,127,142,151",24.536
g21,"97,2,286,383",34.38
g21,"224,296,10,270",40.922
g21,"321,124,310,15",24.753
g21,"88,105,427,133",27.392
g21,"145,75,277,102",23.861
g21,"299,139,387,159",18.992
g21,"128,426,228,349",20.567
g21,"440,405,414,437",15.015
g21,"251,182,86,279",22.148
g21,"6,5,8,12",100.0
g21,"393,106,438,215,62",26.172
g21,"450,196,292,104,145",26.496
g21,"12,55,60,413,415",45.016
g21,"291,6,151,279,382",55.717
g21,"69,389,332,370,345",22.072
g21,"256,293,38,412,191",24.784
g21,"159,257,182,346,223",21.706
g21,"0,388,165,270,63",41.207
g21,"226,230,367,179,156",21.789
g21,"204,173,400,276,374",23.477
g21,"292,331,57,252,349",27.617
g21,"193,1,195,104,285",35.194
g21,"451,325,142,369,306",22.623
g21,"101,261,424,372,378",17.969
g21,"264,427,236,209,307",21.145
g21,"359,364,87,156,381",22.916
g21,"101,230,271,342,317",21.063
g21,"1,199,269,184,347",36.45
g21,"296,172,207,440,218",25.763
g21,"358,299,375,318,383",21.397
g21,"34,327,252,381,126",27.513
g21,"322,10,332,208,148",45.369
g21,"322,324,398,79,369",24.59
g21,"138,203,400,433,91",27.717
g21,"417,37,392,397,309",27.427
g21,"5,135,362,178,408",48.953
g21,"210,278,155,350,447",21.281
g21,"132,426,236,77,248",30.838
g21,"261,138,239,86,23",33.67
g21,"261,302,50,216,381",25.965
g21,"6,5,8,12,55",104.17
g1,"35",7.13
g1,"181",4.24
g1,"34",9.537
g1,"226",4.021
g1,"10",21.659
g1,"84",7.634
g1,"259",3.6
g1,"82",6.506
g1,"47",5.397
g1,"205",3.854
g1,"141",4.107
g1,"309",3.688
g1,"155",4.703
g1,"106",5.294
g1,"270",4.062
g1,"106",5.591
g1,"121",5.018
g1,"170",3.956
g1,"137",4.794
g1,"35",7.765
g1,"38",4.875
g1,"267",4.586
g1,"188",5.218
g1,"239",4.271
g1,"261",3.65
g1,"285",3.918
g1,"25",18.955
g1,"86",8.254
g1,"152",5.17
g1,"284",4.165
g1,"6",33.652
g1,"138,182",11.263
g1,"200,118",7.117
g1,"204,287",7.714
g1,"88,247",11.917
g1,"168,132",11.788
g1,"113,132",13.433
g1,"125,15",12.521
g1,"162,206",11.173
g1,"221,127",9.444
g1,"137,97",9.429
g1,"84,37",17.929
g1,"296,227",8.923
g1,"297,75",9.036
g1,"134,310",9.615
g1,"235,269",7.733
g1,"83,70",9.495
g1,"225,70",6.948
g1,"184,158",7.759
g1,"123,205",9.217
g1,"105,59",16.026
g1,"34,156",13.582
g1,"116,54",11.65
g1,"203,164",7.669
g1,"51,252",24.309
g1,"23,95",13.346
g1,"305,28",12.374
g1,"11,110",22.1
g1,"17,253",12.265
g1,"226,270",7.462
g1,"140,175",8.362
g1,"6,8",52.97
g1,"88,48,60",22.354
g1,"113,204,119",16.689
g1,"193,253,230",13.318
g1,"120,118,86",15.257
g1,"280,145,236",13.886
g1,"296,108,199",12.167
g1,"169,132,231",13.728
g1,"56,254,303",14.167
g1,"40,109,23",22.274
g1,"2,245,7",34.748
g1,"297,163,196",14.794
g1,"204,147,100",19.635
g1,"81,77,15",25.07
g1,"74,198,7",24.546
g1,"289,29,277",17.945
g1,"194,66,130",14.597
g1,"40,155,236",20.564
g1,"18,274,7",33.793
g1,"66,268,31",20.035
g1,"140,21,60",29.641
g1,"97,221,46",13.614
g1,"66,14,255",21.819
g1,"98,229,142",13.75
g1,"168,137,199",12.824
g1,"125,124,133",15.893
g1,"302,301,30",15.408
g1,"89,179,219",14.698
g1,"267,309,286",12.247
g1,"280,180,31",18.549
g1,"275,211,102",14.774
g1,"6,8,5",66.28
g1,"136,217,274,35",17.32
g1,"128,49,90,37",31.562
g1,"104,219,77,30",24.289
g1,"46,27,22,262",31.155
g1,"240,256,50,189",19.714
g1,"160,272,64,20",25.175
g1,"16,65,226,202",25.498
g1,"268,228,12,138",28.947
g1,"128,43,166,46",26.821
g1,"17,154,196,29",27.754
g1,"160,194,66,133",20.144
g1,"48,217,59,155",25.355
g1,"257,285,125,105",18.138
g1,"200,169,260,173",15.631
g1,"66,299,53,246",20.764
g1,"297,268,229,286",16.074
g1,"266,274,149,15",20.923
g1,"80,189,102,199",20.435
g1,"49,266,209,166",22.046
g1,"176,33,64,294",23.904
g1,"160,153,22,273",21.242
g1,"152,163,180,213",18.612
g1,"256,266,139,166",18.651
g1,"4,269,62,76",32.944
g1,"162,293,166,167",18.852
g1,"143,35,245,231",21.377
g1,"232,194,186,40",22.787
g1,"296,24,28,68",25.067
g1,"128,251,268,294",18.361
g1,"185,293,125,173",16.03
g1,"6,8,5,9",75.44
g1,"237,206,306,157,189",20.508
g1,"259,174,14,272,85",27.185
g1,"128,288,68,75,113",23.987
g1,"210,50,25,57,94",40.356
g1,"133,136,104,54,279",27.325
g1,"34,292,37,40,269",35.145
g1,"261,11,111,88,221",32.836
g1,"302,112,145,249,188",21.924
g1,"102,306,120,217,252",22.326
g1,"96,231,246,278,187",20.584
g1,"131,4,37,103,208",38.974
g1,"194,39,263,272,249",28.38
g1,"261,296,299,206,217",20.03
g1,"97,3,234,180,20",33.374
g1,"2,276,153,154,61",33.289
g1,"161,292,262,278,282",21.839
g1,"265,269,144,210,277",21.967
g1,"231,297,209,308,157",18.229
g1,"259,67,227,300,154",20.768
g1,"129,4,71,83,281",34.912
g1,"289,18,215,217,188",28.173
g1,"2,9,205,46,144",49.077
g1,"196,137,139,237,190",21.415
g1,"198,233,172,246,59",24.505
g1,"74,75,212,181,247",21.243
g1,"65,133,9,88,188",44.49
g1,"132,263,301,147,211",24.461
g1,"171,140,147,215,221",19.781
g1,"205,110,248,217,251",21.857
g1,"32,66,105,76,46",25.727
g1,"6,8,5,9,4",82.59
g18,"117",9.734
g18,"373",3.842
g18,"13",17.137
g18,"52",5.391
g18,"129",5.942
g18,"79",9.194
g18,"245",6.035
g18,"396",3.969
g18,"50",8.301
g18,"204",7.726
g18,"332",4.348
g18,"370",3.974
g18,"95",6.184
g18,"1",21.481
g18,"45",10.025
g18,"218",5.852
g18,"313",4.308
g18,"26",15.485
g18,"281",3.727
g18,"111",4.899
g18,"273",3.853
g18,"216",4.73
g18,"177",5.02
g18,"24",11.74
g18,"333",3.846
g18,"52",5.84
g18,"376",5.038
g18,"283",4.291
g18,"347",4.121
g18,"214",4.047
g18,"6",39.611
g18,"379,343",8.342
g18,"60,135",14.145
g18,"142,350",9.553
g18,"91,245",12.856
g18,"360,406",6.635
g18,"24,402",14.748
g18,"346,109",10.312
g18,"329,44",13.429
g18,"63,199",10.241
g18,"229,342",7.778
g18,"349,150",10.29
g18,"260,254",12.099
g18,"201,59",12.626
g18,"245,310",9.728
g18,"76,54",14.545
g18,"314,197",8.382
g18,"103,359",10.405
g18,"266,85",9.062
g18,"131,213",14.547
g18,"274,380",7.492
g18,"147,252",10.641
g18,"324,278",9.509
g18,"403,109",10.613
g18,"388,319",9.524
g18,"248,172",12.184
g18,"52,4",26.58
g18,"387,373",8.176
g18,"336,177",9.585
g18,"136,362",10.642
g18,"28,276",13.549
g18,"6,8",62.62
g18,"320,225,153",15.998
g18,"117,51,389",36.174
g18,"140,138,260",19.757
g18,"361,210,126",13.614
g18,"66,75,131",20.414
g18,"208,99,287",14.487
g18,"322,306,29",18.697
g18,"272,260,311",13.953
g18,"138,211,76",19.205
g18,"356,245,143",15.465
g18,"136,251,156",14.301
g18,"188,109,255",16.186
g18,"240,306,123",12.4
g18,"90,173,310",17.342
g18,"378,388,92",17.242
g18,"297,355,230",13.592
g18,"273,76,29",22.12
g18,"258,166,270",17.515
g18,"353,330,69",13.388
g18,"161,109,389",17.832
g18,"252,245,318",13.682
g18,"168,65,60",22.543
g18,"131,357,71",23.8
g18,"115,325,45",24.524
g18,"25,275,359",28.389
g18,"288,88,350",15.895
g18,"115,288,59",24.621
g18,"257,290,102",14.975
g18,"216,337,157",12.941
g18,"2,396,167",29.942
g18,"6,8,9",79.29
g18,"112,10,315,156",40.76
g18,"114,43,380,143",28.003
g18,"320,137,348,174",20.161
g18,"368,265,194,307",16.834
g18,"168,177,11,62",34.284
g18,"128,58,394,71",29.683
g18,"73,21,348,293",36.333
g18,"177,371,47,39",28.279
g18,"153,162,52,127",20.988
g18,"137,185,25,271",33.394
g18,"40,204,71,15",37.141
g18,"368,326,190,353",17.472
g18,"48,347,123,168",26.852
g18,"164,140,4,263",34.268
g18,"328,57,180,404",20.845
g18,"64,370,310,138",22.41
g18,"347,295,46,207",18.433
g18,"371,317,270,243",14.447
g18,"288,201,274,214",17.563
g18,"112,281,154,323",22.183
g18,"307,27,68,260",29.613
g18,"56,89,123,110",27.791
g18,"10,140,222,279",38.312
g18,"128,138,275,271",26.347
g18,"64,242,206,134",20.785
g18,"362,381,53,191",23.228
g18,"185,35,278,335",22.923
g18,"370,259,284,278",17.032
g18,"297,316,350,15",20.562
g18,"349,67,228,157",17.961
g18,"6,8,9,5",92.48
g18,"38,296,72,79,346",28.518
g18,"392,171,110,247,410",24.211
g18,"79,81,149,407,186",30.461
g18,"225,195,207,307,60",23.217
g18,"74,138,341,151,351",30.312
g18,"4,327,275,309,409",37.147
g18,"194,67,4,329,382",36.843
g18,"235,398,15,51,287",41.703
g18,"141,306,216,347,221",21.111
g18,"236,207,209,310,189",23.077
g18,"398,241,50,19,27",42.675
g18,"0,357,360,330,21",49.045
g18,"260,71,300,271,56",30.419
g18,"390,138,400,182,282",25.305
g18,"290,335,242,182,410",17.2
g18,"357,54,122,125,318",25.123
g18,"397,81,183,59,287",28.368
g18,"160,360,372,20,216",31.133
g18,"320,129,395,336,177",23.037
g18,"192,212,315,28,222",26.51
g18,"225,386,174,150,183",25.03
g18,"312,325,358,408,121",20.12
g18,"73,265,174,344,28",30.118
g18,"262,329,278,88,58",26.695
g18,"320,387,363,174,249",21.11
g18,"298,107,11,245,62",37.469
g18,"323,196,203,366,89",26.721
g18,"168,171,51,116,127",38.975
g18,"236,336,401,346,125",20.166
g18,"333,241,380,252,189",20.262
g18,"6,8,9,5,86",101.2
g6,"395",4.252
g6,"339",4.562
g6,"370",3.884
g6,"99",9.972
g6,"221",5.187
g6,"225",6.485
g6,"204",6.415
g6,"277",4.022
g6,"61",9.467
g6,"292",4.598
g6,"249",3.964
g6,"136",4.54
g6,"429",3.786
g6,"64",4.708
g6,"76",10.483
g6,"6",22.77
g6,"192",5.527
g6,"212",5.958
g6,"55",13.554
g6,"409",5.01
g6,"13",32.507
g6,"334",3.68
g6,"38",16.193
g6,"93",8.843
g6,"234",4.166
g6,"392",4.095
g6,"193",5.728
g6,"341",6.913
g6,"257",5.715
g6,"408",3.314
g6,"0",38.435
g6,"417,147",8.345
g6,"78,79",15.602
g6,"268,422",7.601
g6,"130,54",17.946
g6,"9,237",25.671
g6,"203,415",9.801
g6,"360,324",9.546
g6,"376,405",8.395
g6,"275,116",11.845
g6,"200,356",9.751
g6,"2,278",25.468
g6,"411,127",10.464
g6,"216,81",13.272
g6,"91,339",10.344
g6,"339,175",11.179
g6,"122,38",21.652
g6,"274,396",8.219
g6,"82,285",14.731
g6,"192,89",10.497
g6,"11,299",26.856
g6,"262,111",12.034
g6,"120,218",8.923
g6,"20,406",20.416
g6,"264,371",8.903
g6,"97,358",10.495
g6,"353,258",9.629
g6,"313,334",7.579
g6,"274,39",25.291
g6,"203,126",10.818
g6,"238,399",8.466
g6,"0,13",62.25
g6,"329,290,60",22.43
g6,"24,45,198",31.935
g6,"48,328,286",20.582
g6,"417,245,23",16.385
g6,"265,122,398",14.409
g6,"10,6,439",49.195
g6,"142,238,159",13.75
g6,"370,212,85",17.291
g6,"304,68,287",17.012
g6,"162,362,423",12.552
g6,"273,394,325",13.742
g6,"256,411,229",13.158
g6,"283,85,213",17.306
g6,"202,357,199",12.405
g6,"253,413,102",14.706
g6,"184,418,142",14.134
g6,"290,132,77",16.469
g6,"432,89,143",15.354
g6,"369,318,399",12.537
g6,"184,42,374",16.352
g6,"73,172,132",19.426
g6,"178,129,130",17.726
g6,"289,196,142",15.534
g6,"76,6,239",35.35
g6,"129,66,115",24.319
g6,"410,100,36",18.665
g6,"296,275,316",14.028
g6,"219,101,278",13.442
g6,"122,366,295",15.028
g6,"283,235,71",18.539
g6,"0,13,10",81.43
g6,"200,100,42,364",22.668
g6,"320,402,78,39",35.373
g6,"29,341,382,15",47.345
g6,"195,349,213,207",20.119
g6,"302,305,66,70",27.708
g6,"344,275,37,279",22.702
g6,"123,435,195,71",28.083
g6,"368,146,338,103",19.438
g6,"203,429,182,383",18.8
g6,"115,363,91,152",22.681
g6,"274,73,178,251",23.24
g6,"423,45,149,263",28.203
g6,"153,106,237,361",19.632
g6,"409,11,148,414",33.155
g6,"314,52,318,303",20.315
g6,"386,227,190,130",19.918
g6,"424,26,316,29",26.946
g6,"400,161,81,415",20.461
g6,"322,67,420,52",24.252
g6,"57,324,437,222",17.9
g6,"381,300,125,106",19.758
g6,"62,258,259,203",23.1
g6,"196,362,419,108",20.953
g6,"264,338,68,416",22.549
g6,"296,130,371,366",17.814
g6,"1,61,414,367",38.013
g6,"288,193,390,103",20.023
g6,"314,339,246,279",18.35
g6,"137,19,118,326",33.147
g6,"257,283,85,343",20.847
g6,"0,13,10,11",95.35
g6,"393,140,210,437,119",28.329
g6,"139,204,338,215,252",24.28
g6,"66,425,426,50,342",29.756
g6,"385,8,232,286,95",36.24
g6,"421,201,109,22,250",39.75
g6,"421,172,275,373,124",22.2
g6,"39,48,21,347,382",46.374
g6,"96,226,426,433,216",21.692
g6,"257,97,304,433,88",26.012
g6,"100,260,197,267,184",23.864
g6,"387,300,337,119,184",26.256
g6,"33,234,397,174,26",36.151
g6,"75,427,22,312,90",38.083
g6,"298,240,146,437,22",35.204
g6,"256,33,289,202,427",24.575
g6,"262,204,431,47,407",26.083
g6,"293,201,330,137,154",26.851
g6,"240,180,244,25,282",32.039
g6,"8,301,218,155,383",38.297
g6,"162,76,301,305,407",25.724
g6,"33,142,435,442,284",26.838
g6,"397,403,404,310,184",21.427
g6,"200,266,12,404,212",35.142
g6,"293,294,297,18,58",44.436
g6,"7,170,172,271,51",33.156
g6,"384,326,17,282,188",32.864
g6,"324,37,298,248,189",27.406
g6,"228,42,171,433,276",24.579
g6,"256,1,82,278,414",42.417
g6,"166,297,74,109,184",28.082
g6,"0,13,10,11,1",101.38
g9,"75",8.138
g9,"301",5.18
g9,"55",15.155
g9,"206",7.435
g9,"162",4.777
g9,"443",4.268
g9,"260",4.182
g9,"215",5.384
g9,"420",4.274
g9,"184",4.138
g9,"174",5.609
g9,"436",3.311
g9,"133",5.327
g9,"311",5.993
g9,"188",5.243
g9,"19",20.754
g9,"364",4.345
g9,"32",4.477
g9,"392",3.812
g9,"322",5.064
g9,"126",4.943
g9,"419",3.982
g9,"404",4.358
g9,"135",6.011
g9,"386",4.221
g9,"203",6.017
g9,"281",4.315
g9,"145",6.229
g9,"293",6.025
g9,"402",3.753
g9,"0",36.883
g9,"42,316",12.484
g9,"362,38",21.434
g9,"136,87",11.383
g9,"42,211",13.51
g9,"64,144",18.526
g9,"282,371",8.782
g9,"328,134",14.719
g9,"120,107",13.181
g9,"50,141",13.0
g9,"369,245",8.296
g9,"24,377",18.977
g9,"154,262",10.759
g9,"403,447",8.471
g9,"104,415",12.705
g9,"420,278",8.07
g9,"281,38",20.096
g9,"161,173",11.032
g9,"440,151",9.752
g9,"264,68",14.243
g9,"18,226",34.617
g9,"416,186",7.951
g9,"409,382",9.016
g9,"19,14",33.867
g9,"161,213",10.09
g9,"83,383",11.167
g9,"285,454",7.891
g9,"361,20",17.44
g9,"301,359",9.293
g9,"322,339",8.569
g9,"269,446",8.856
g9,"0,18",65.59
g9,"217,101,94",17.624
g9,"58,300,119",20.046
g9,"66,259,300",22.536
g9,"136,369,62",15.045
g9,"400,234,100",13.356
g9,"184,233,28",19.426
g9,"314,171,370",14.068
g9,"112,325,181",17.936
g9,"250,4,7",29.322
g9,"16,129,84",35.159
g9,"282,20,4",31.903
g9,"117,454,391",11.619
g9,"418,43,268",20.533
g9,"88,17,270",27.983
g9,"226,107,102",20.605
g9,"147,124,251",15.432
g9,"259,166,190",19.396
g9,"200,37,334",18.703
g9,"304,99,92",22.991
g9,"96,350,319",13.225
g9,"152,297,218",14.227
g9,"186,314,242",15.47
g9,"249,10,11",52.362
g9,"320,337,53",15.121
g9,"340,317,295",16.692
g9,"433,221,423",13.821
g9,"362,298,175",16.389
g9,"331,37,173",20.223
g9,"99,359,215",18.632
g9,"411,253,263",14.607
g9,"0,18,10",82.2
g9,"288,426,311,431",16.82
g9,"256,281,338,437",18.812
g9,"378,307,244,348",18.274
g9,"393,438,294,230",20.406
g9,"241,426,84,309",22.951
g9,"345,137,419,268",16.955
g9,"288,154,412,391",18.401
g9,"132,202,276,310",18.472
g9,"130,309,158,7",30.238
g9,"400,234,387,23",20.888
g9,"456,234,118,182",17.774
g9,"107,227,260,358",20.317
g9,"320,243,356,171",20.887
g9,"441,74,196,223",20.823
g9,"328,56,27,182",29.209
g9,"401,130,4,446",25.032
g9,"384,27,379,277",24.714
g9,"193,156,166,7",33.98
g9,"449,301,173,158",20.102
g9,"25,402,421,445",26.119
g9,"168,41,106,366",25.152
g9,"330,420,61,343",21.239
g9,"65,33,353,399",29.92
g9,"209,174,150,311",21.728
g9,"329,13,358,119",46.747
g9,"392,353,386,93",20.042
g9,"258,387,293,383",18.079
g9,"328,154,187,150",22.608
g9,"193,236,269,215",20.359
g9,"439,443,37,415",23.993
g9,"0,18,10,15",97.91
g9,"101,208,21,118,311",30.021
g9,"322,114,316,123,124",29.244
g9,"194,202,107,365,318",24.38
g9,"450,77,368,153,380",23.26
g9,"0,360,364,184,351",48.685
g9,"227,87,345,157,254",26.011
g9,"74,15,283,189,223",47.205
g9,"262,250,175,410,447",22.13
g9,"162,330,298,309,57",22.708
g9,"141,339,149,280,414",23.642
g9,"385,5,431,219,159",31.628
g9,"256,327,44,58,251",25.371
g9,"329,112,310,445,382",23.366
g9,"135,383,401,190,223",22.543
g9,"263,305,52,118,27",35.765
g9,"66,261,263,83,149",34.297
g9,"1,34,452,111,24",53.217
g9,"366,374,344,31,216",26.053
g9,"33,4,10,436,28",61.746
g9,"170,173,401,17,275",35.129
g9,"4,9,108,313,286",45.852
g9,"102,136,297,240,151",25.89
g9,"128,455,267,119,281",30.708
g9,"454,200,107,93,30",35.913
g9,"358,231,18,122,284",46.365
g9,"167,8,169,208,61",41.427
g9,"288,258,327,47,94",26.429
g9,"389,111,115,90,94",29.95
g9,"50,406,155,412,30",36.729
g9,"160,449,32,74,371",21.918
g9,"0,18,10,15,3",108.72
g16,"426",4.039
g16,"226",3.922
g16,"76",7.471
g16,"118",4.275
g16,"22",13.378
g16,"382",4.377
g16,"146",6.248
g16,"176",8.207
g16,"29",11.597
g16,"301",4.14
g16,"45",11.595
g16,"226",3.982
g16,"102",7.661
g16,"406",3.58
g16,"116",4.707
g16,"340",3.679
g16,"94",10.521
g16,"61",8.907
g16,"29",12.024
g16,"103",7.065
g16,"27",19.135
g16,"382",3.97
g16,"372",4.477
g16,"59",10.176
g16,"44",10.044
g16,"402",4.716
g16,"415",4.205
g16,"380",4.171
g16,"112",10.583
g16,"146",6.748
g16,"6",43.517
g16,"129,365",13.121
g16,"216,269",9.267
g16,"446,127",10.548
g16,"16,369",21.561
g16,"128,370",13.601
g16,"99,391",11.235
g16,"179,166",13.734
g16,"232,182",9.663
g16,"447,391",7.824
g16,"472,337",8.481
g16,"315,444",7.329
g16,"442,195",8.808
g16,"347,197",11.681
g16,"218,45",16.502
g16,"125,477",7.847
g16,"425,250",10.228
g16,"449,175",8.175
g16,"466,91",11.25
g16,"332,309",10.384
g16,"58,122",15.401
g16,"395,37",16.724
g16,"408,223",7.226
g16,"453,141",8.629
g16,"272,155",9.298
g16,"476,471",7.549
g16,"386,171",10.054
g16,"425,189",8.337
g16,"209,233",11.342
g16,"186,180",8.242
g16,"161,202",16.133
g16,"6,10",70.68
g16,"8,241,261",40.119
g16,"65,154,189",18.279
g16,"154,290,86",17.214
g16,"64,280,446",16.305
g16,"372,364,76",14.9
g16,"234,330,85",14.336
g16,"321,69,77",18.843
g16,"40,82,416",25.335
g16,"120,313,129",16.496
g16,"161,330,182",19.373
g16,"141,438,87",15.375
g16,"242,158,39",25.704
g16,"281,219,78",16.144
g16,"180,453,230",14.769
g16,"432,469,55",24.027
g16,"161,350,79",22.89
g16,"35,350,95",19.746
g16,"273,245,17",19.973
g16,"98,371,23",19.46
g16,"376,332,182",12.055
g16,"259,187,445",13.892
